Label,MBI,MNDWI,NDVI,SAVI
3,-0.119889,0.816141,-0.518577,-0.777712
3,-0.143229,0.843697,-0.548579,-0.822693
3,-0.124227,0.83397,-0.556382,-0.8344
3,-0.13081,0.849322,-0.572476,-0.858539
3,-0.171605,0.846243,-0.501249,-0.751717
3,-0.159686,0.848661,-0.525625,-0.78827
3,-0.202801,0.85896,-0.497557,-0.746184
3,-0.186684,0.861751,-0.523179,-0.784606
3,-0.171958,0.857389,-0.535565,-0.803179
3,-0.178431,0.860465,-0.533773,-0.800494
3,-0.151741,0.841629,-0.529801,-0.794538
3,-0.0658914,0.810491,-0.571613,-0.857235
3,-0.100928,0.808783,-0.515375,-0.772904
3,-0.0456172,0.82953,-0.631959,-0.947694
3,-0.0336617,0.810919,-0.607823,-0.911507
3,-0.0480769,0.808814,-0.590457,-0.885466
3,-0.0125208,0.801496,-0.608852,-0.913043
3,-0.0673469,0.796154,-0.554524,-0.831594
3,-0.0445256,0.787899,-0.561792,-0.842481
3,0.0877789,0.617907,-0.462701,-0.693887
3,0.0993311,0.47633,-0.298321,-0.447385
3,0.0422315,0.682733,-0.478183,-0.717113
3,-0.00793654,0.760925,-0.556497,-0.834549
3,-0.067503,0.767651,-0.492377,-0.738399
3,-0.0444744,0.779373,-0.544434,-0.81646
3,0.0311309,0.732737,-0.541076,-0.811423
3,0.170918,0.676108,-0.618245,-0.927138
3,-0.0928962,0.802518,-0.530612,-0.795734
3,-0.0165692,0.688638,-0.426942,-0.640272
3,0.0989848,0.696072,-0.564414,-0.846416
3,-0.0571955,0.756592,-0.504726,-0.75691
3,-0.0560976,0.753053,-0.500475,-0.750534
3,-0.0836342,0.764626,-0.482176,-0.723095
3,-0.0733333,0.780672,-0.525132,-0.787509
3,0.0171898,0.765424,-0.59718,-0.895545
3,-0.0240572,0.752703,-0.525375,-0.787871
3,-0.0225564,0.672258,-0.408501,-0.612615
3,-0.107516,0.789591,-0.477391,-0.715943
3,-0.0991606,0.786234,-0.481571,-0.722211
3,0.00616482,0.609805,-0.308212,-0.462236
3,-0.123972,0.81588,-0.504992,-0.75733
3,-0.0913154,0.810427,-0.54007,-0.809928
3,0.102203,0.719658,-0.600736,-0.900897
3,-0.0353319,0.750144,-0.460702,-0.690909
3,0.00599203,0.776602,-0.566352,-0.849337
3,-0.0960265,0.79322,-0.470684,-0.705882
3,-0.141444,0.820513,-0.479124,-0.718537
3,-0.194696,0.857917,-0.511243,-0.766702
3,-0.0616114,0.781968,-0.508197,-0.762131
3,-0.109221,0.791325,-0.472696,-0.708893
3,-0.0972851,0.790465,-0.476068,-0.71395
3,-0.0576695,0.778307,-0.512798,-0.769027
3,-0.0106168,0.723112,-0.471294,-0.706789
3,-0.0483871,0.771295,-0.494993,-0.742329
3,-0.071899,0.774044,-0.487288,-0.730777
3,-0.0833333,0.785009,-0.494728,-0.741935
3,-0.0512528,0.775754,-0.520408,-0.780446
3,-0.0698925,0.793341,-0.52292,-0.784214
3,-0.101279,0.789177,-0.484477,-0.726567
3,-0.104124,0.781446,-0.459723,-0.689445
3,-0.059633,0.755794,-0.486542,-0.729663
3,-0.0407262,0.736041,-0.460702,-0.690909
3,0.104061,0.81156,-0.6892,-1.0334
3,0.14042,0.806195,-0.717188,-1.07536
3,0.0911602,0.830562,-0.734807,-1.10178
3,0.0984655,0.818182,-0.681203,-1.02142
3,0.149351,0.806051,-0.701582,-1.05198
3,0.0294118,0.804802,-0.618841,-0.927925
3,0.117336,0.773292,-0.655481,-0.982855
3,0.0748865,0.720177,-0.538667,-0.807731
3,0.0726681,0.797235,-0.651282,-0.976565
3,0.0642994,0.775401,-0.612482,-0.91839
3,0.076,0.77394,-0.602041,-0.902732
3,0.0269017,0.778816,-0.560142,-0.839915
3,0.0652174,0.779661,-0.590395,-0.885281
3,0.0945946,0.800905,-0.666185,-0.998917
3,0.0100671,0.825287,-0.621345,-0.931677
3,-0.0165877,0.839117,-0.634518,-0.951432
3,0.316248,0.648626,-0.654965,-0.981955
3,0.130435,0.751783,-0.622174,-0.93292
3,0.155738,0.745583,-0.60722,-0.910502
3,0.280247,0.754658,-0.712717,-1.06859
3,0.183417,0.784298,-0.67658,-1.0144
3,0.294203,0.777597,-0.760234,-1.1398
3,0.205441,0.724945,-0.608903,-0.912992
3,0.172535,0.709063,-0.559294,-0.838588
4,0.152841,0.151845,-0.000883652,-0.00132543
4,0.0701124,0.0804196,0.237029,0.355512
4,0.142216,0.0834394,0.0385344,0.0577998
4,0.146731,0.0444701,0.0750502,0.112571
4,0.159269,-0.0128104,0.139625,0.209427
4,0.137908,0.102583,0.013162,0.0197423
4,0.0838919,0.0904872,0.168517,0.252759
4,0.135677,0.11455,0.00842418,0.0126359
1,0.303297,-0.470629,0.265272,0.397854
1,0.291098,-0.506018,0.349269,0.52383
1,0.281315,-0.405225,0.247191,0.370743
1,0.290021,-0.424476,0.256615,0.384875
1,0.298073,-0.427727,0.157643,0.236429
1,0.305171,-0.405443,0.127283,0.190897
1,0.234202,-0.295536,0.239868,0.35977
1,0.197378,-0.34637,0.35585,0.533711
1,0.243952,-0.346521,0.254672,0.381966
1,0.296505,-0.411263,0.147594,0.221361
1,0.297357,-0.431128,0.175053,0.262549
1,0.312077,-0.46931,0.182113,0.273136
1,0.296487,-0.434188,0.17311,0.259633
1,0.296276,-0.454752,0.165232,0.247813
1,0.289741,-0.434382,0.158663,0.237962
1,0.303729,-0.419164,0.13109,0.19661
1,0.305419,-0.375789,0.115789,0.173665
1,0.297192,-0.468956,0.183439,0.275119
1,0.307851,-0.442472,0.160501,0.240718
1,0.30992,-0.405678,0.129095,0.193616
1,0.295667,-0.411143,0.137823,0.206705
1,0.30152,-0.505997,0.170242,0.255319
1,0.296153,-0.500743,0.175345,0.262971
1,0.303696,-0.446036,0.15,0.224965
1,0.311153,-0.402825,0.158743,0.238082
1,0.331658,-0.431751,0.171982,0.257935
1,0.313994,-0.458344,0.186675,0.279969
1,0.310332,-0.386296,0.154435,0.231619
1,0.313203,-0.505205,0.217247,0.325817
1,0.30935,-0.427835,0.160911,0.241335
1,0.302353,-0.471534,0.191524,0.287247
1,0.294798,-0.395083,0.217456,0.326143
1,0.278989,-0.453209,0.346577,0.519796
1,0.274775,-0.431317,0.313395,0.470032
1,0.298561,-0.408885,0.208127,0.31215
1,0.284654,-0.342415,0.149741,0.224586
1,0.29056,-0.383481,0.169283,0.253888
1,0.280865,-0.374712,0.15184,0.227732
1,0.291255,-0.398988,0.158859,0.238257
1,0.279958,-0.361407,0.15065,0.225946
1,0.292342,-0.406842,0.146051,0.219049
1,0.29698,-0.397992,0.148524,0.22276
1,0.280088,-0.35651,0.217759,0.326607
1,0.269922,-0.382336,0.292722,0.439039
1,0.275968,-0.392783,0.28565,0.428426
1,0.273699,-0.412513,0.316168,0.474197
1,0.312938,-0.527424,0.276573,0.414805
1,0.286958,-0.543433,0.415074,0.622529
1,0.277151,-0.477173,0.35494,0.53235
1,0.283673,-0.415054,0.224289,0.336395
1,0.279734,-0.3444,0.172844,0.259242
1,0.282764,-0.346746,0.183599,0.27537
1,0.274413,-0.40602,0.205774,0.308621
1,0.282692,-0.40555,0.23371,0.350527
1,0.253208,-0.416751,0.354547,0.531766
1,0.30858,-0.430084,0.182905,0.274323
1,0.292153,-0.405286,0.207547,0.311282
1,0.294959,-0.385178,0.127671,0.191481
1,0.29419,-0.406796,0.134791,0.202159
1,0.292757,-0.413996,0.124105,0.18613
1,0.307297,-0.383531,0.123843,0.185741
1,0.281103,-0.41761,0.249012,0.373472
1,0.299665,-0.360619,0.145128,0.217668
1,0.284199,-0.403727,0.149555,0.224303
1,0.278561,-0.37645,0.152232,0.22832
1,0.267878,-0.405178,0.160733,0.241068
1,0.294709,-0.382671,0.177843,0.266731
1,0.282142,-0.43282,0.21336,0.319994
1,0.301416,-0.465568,0.221722,0.33253
1,0.278128,-0.418168,0.221664,0.33246
1,0.294413,-0.420581,0.167478,0.251187
1,0.289557,-0.410106,0.15428,0.231392
1,0.270619,-0.38324,0.196373,0.29453
1,0.255195,-0.475118,0.387688,0.581453
1,0.269613,-0.491435,0.392157,0.588155
1,0.28006,-0.531853,0.424888,0.637236
1,0.27096,-0.470421,0.362383,0.543499
1,0.225827,-0.331899,0.271153,0.406686
1,0.234161,-0.32404,0.208512,0.312735
1,0.235095,-0.311848,0.160868,0.241274
1,0.229801,-0.284682,0.233894,0.350802
1,0.238211,-0.322447,0.256055,0.384042
1,0.228071,-0.324729,0.252842,0.379226
1,0.256549,-0.3036,0.16587,0.248783
1,0.25344,-0.322853,0.183446,0.275142
1,0.222277,-0.270223,0.19282,0.2892
1,0.221585,-0.328896,0.28157,0.42231
1,0.213819,-0.147565,0.0765379,0.114797
1,0.205677,-0.13007,0.0565842,0.0848689
1,0.273004,-0.533715,0.455071,0.682496
1,0.274866,-0.508455,0.398315,0.597388
1,0.277849,-0.557198,0.460887,0.691217
1,0.276095,-0.507997,0.428755,0.643029
1,0.259337,-0.53211,0.486041,0.728945
1,0.277408,-0.525834,0.448912,0.673258
1,0.268261,-0.529601,0.469072,0.703495
1,0.269152,-0.521651,0.475076,0.712494
1,0.26466,-0.53673,0.450822,0.676128
1,0.302375,-0.533134,0.40631,0.609367
1,0.317079,-0.568859,0.396975,0.595362
1,0.303819,-0.555887,0.422308,0.63336
1,0.266045,-0.507578,0.467343,0.700897
1,0.304565,-0.504305,0.391097,0.586529
1,0.305457,-0.562235,0.455571,0.683236
1,0.311467,-0.559806,0.414894,0.62223
1,0.316248,-0.548366,0.392701,0.588944
1,0.297537,-0.537992,0.419563,0.629232
1,0.312185,-0.533696,0.411765,0.617533
1,0.314451,-0.545424,0.395954,0.593823
1,0.24672,-0.579191,0.665266,0.997724
1,0.25421,-0.600137,0.645626,0.968284
1,0.237288,-0.489908,0.558094,0.837025
1,0.212535,-0.563837,0.725392,1.08794
1,0.244677,-0.615056,0.697707,1.04638
1,0.233601,-0.600795,0.680083,1.01995
1,0.251469,-0.43922,0.396632,0.594875
1,0.236218,-0.410002,0.358324,0.537423
1,0.279095,-0.522349,0.456027,0.683925
1,0.251682,-0.521437,0.4849,0.727247
1,0.252701,-0.506306,0.485281,0.727816
1,0.297779,-0.519872,0.405501,0.608144
1,0.260089,-0.557354,0.501759,0.752507
1,0.281123,-0.52502,0.409772,0.614573
1,0.280765,-0.474483,0.342912,0.514298
1,0.263356,-0.533192,0.464953,0.697322
1,0.266613,-0.496452,0.415607,0.62332
1,0.263286,-0.512911,0.449415,0.674021
1,0.266475,-0.490512,0.385025,0.577461
1,0.253295,-0.535321,0.458689,0.687945
1,0.26787,-0.483871,0.385399,0.578017
1,0.292758,-0.526644,0.368917,0.553288
1,0.220927,-0.500464,0.532995,0.79938
1,0.223006,-0.557909,0.58519,0.877647
1,0.240854,-0.425532,0.39538,0.593004
1,0.256484,-0.510506,0.46796,0.701837
1,0.258163,-0.466164,0.413871,0.620729
1,0.247504,-0.495861,0.456203,0.684211
1,0.274441,-0.503256,0.343444,0.515085
1,0.306561,-0.536104,0.315121,0.472606
1,0.309193,-0.534404,0.321799,0.482623
1,0.296629,-0.524948,0.339961,0.509861
1,0.254724,-0.469495,0.357383,0.536025
1,0.270447,-0.436566,0.265246,0.397827
1,0.270893,-0.491949,0.353408,0.53005
1,0.250481,-0.456354,0.429073,0.643528
1,0.234978,-0.468163,0.449316,0.673895
1,0.252812,-0.478036,0.412205,0.618235
1,0.256646,-0.474105,0.372867,0.559239
1,0.292415,-0.484392,0.324429,0.486571
1,0.279152,-0.495843,0.380862,0.571202
1,0.290204,-0.50534,0.330672,0.495932
1,0.301054,-0.498116,0.29803,0.446973
1,0.299029,-0.493197,0.303708,0.45549
1,-0.322086,0.806881,-0.0371072,-0.0556555
1,-0.146158,0.551158,0.0322041,0.0483011
1,-0.135635,0.598232,-0.0274841,-0.04122
1,-0.242535,0.672049,0.0331702,0.0497508
1,-0.224551,0.69443,-0.00672318,-0.0100833
1,-0.273585,0.739938,-0.043152,-0.0647178
1,-0.297657,0.737206,0.0244008,0.0365972
1,-0.276886,0.689905,0.0488683,0.073293
1,-0.192906,0.643944,-0.0619897,-0.0929705
1,-0.127586,0.489879,0.059752,0.0896111
1,-0.313305,0.877723,-0.314236,-0.471252
1,-0.0619658,0.392892,0.0682327,0.102335
1,-0.352983,0.853123,-0.133851,-0.200753
1,-0.241497,0.739726,-0.100321,-0.150455
1,-0.314815,0.797434,-0.0540166,-0.0810109
1,-0.271022,0.749823,-0.0736377,-0.110436
1,0.195866,-0.417692,0.368702,0.552948
1,0.284607,-0.53946,0.173554,0.260274
1,0.268187,-0.363968,0.01672,0.0250756
1,0.260805,-0.317714,0.0335002,0.0502406
1,0.269006,-0.278957,0.0256217,0.0384253
1,0.236677,-0.523995,0.165689,0.248488
1,0.271002,-0.505973,0.138072,0.207066
1,0.280682,-0.435391,0.0391104,0.0586544
1,0.287423,-0.370613,0.00952381,0.014283
1,0.283659,-0.491344,0.129373,0.194021
1,0.251742,-0.38654,0.252336,0.378431
1,0.281655,-0.403747,0.0585498,0.0878077
1,0.272233,-0.470158,0.23662,0.354867
1,0.22602,-0.36868,0.145865,0.218756
1,0.238887,-0.316168,0.127587,0.191351
1,0.239909,-0.469604,0.20341,0.305069
1,0.292459,-0.608418,0.355482,0.533112
1,0.252992,-0.585784,0.443478,0.665097
1,0.235275,-0.494208,0.290954,0.436354
1,0.238217,-0.332069,0.197221,0.295787
1,0.236208,-0.503313,0.309167,0.46367
1,0.247768,-0.451649,0.229837,0.344701
1,0.256472,-0.212474,0.0677238,0.101569
1,0.249779,-0.518806,0.105194,0.157765
1,0.245626,-0.623001,0.325187,0.487685
1,0.26692,-0.447308,0.146939,0.220371
1,0.173563,-0.146192,0.226515,0.339742
1,0.250068,-0.357726,0.133411,0.200087
1,0.216289,-0.349144,0.196569,0.294804
1,0.270587,-0.454317,0.069145,0.103698
1,0.176818,-0.382154,0.516077,0.774026
1,0.217447,-0.224597,-0.0102857,-0.0154264
1,0.270424,-0.480702,0.0830301,0.124525
1,0.268745,-0.461538,0.0592,0.0887822
1,0.262992,-0.454485,0.187204,0.28075
1,0.277879,-0.304039,0.0019595,0.00293878
1,0.280212,-0.449722,0.0799051,0.119834
1,0.279452,-0.427854,0.110146,0.165186
1,0.27252,-0.426076,0.0656,0.0983803
1,0.228959,-0.368504,0.137665,0.206469
1,0.27533,-0.46531,0.0978184,0.146702
1,0.249055,-0.469436,0.0593298,0.0889811
1,0.294289,-0.554256,0.0930326,0.139521
1,0.25992,-0.446068,0.160873,0.241261
1,0.240704,-0.256194,0.0875959,0.131373
1,0.274831,-0.378458,0.0190174,0.0285205
1,0.242374,-0.325328,0.0595238,0.0892709
1,0.259397,-0.313941,0.00342936,0.00514315
1,0.302983,-0.451496,0.0628293,0.0942249
1,0.269151,-0.462677,0.0992242,0.148806
1,0.296916,-0.443979,0.0637523,0.095611
1,0.266744,-0.350438,0.0520674,0.0780861
1,0.244132,-0.406103,0.232575,0.348799
1,0.247637,-0.255732,0.0866966,0.130021
1,0.237011,-0.437003,0.140485,0.210692
1,0.19366,-0.325441,0.345445,0.518098
1,0.305957,-0.642551,0.120349,0.180493
1,0.215642,-0.430004,0.22117,0.3317
1,0.220335,-0.462328,0.314863,0.472207
1,0.311641,-0.572466,0.14311,0.214617
1,0.264292,-0.396588,0.138417,0.207588
1,0.24831,-0.189964,-0.0378859,-0.0568222
1,0.274808,-0.531532,0.21413,0.321125
1,0.235336,-0.264591,0.0447417,0.0671048
1,0.217654,-0.198794,0.00657149,0.00985612
1,0.237655,-0.371162,0.16996,0.254895
1,0.230888,-0.332084,0.133118,0.199641
1,0.253371,-0.359286,0.21398,0.320916
1,0.267038,-0.387858,0.136446,0.204632
1,0.245902,-0.548936,0.328348,0.492438
1,0.260048,-0.455067,0.172063,0.258047
1,0.255685,-0.472842,0.233111,0.349601
1,0.132874,-0.072843,0.0579127,0.0868623
1,0.276346,-0.514793,0.225383,0.338013
1,0.250043,-0.470647,0.193378,0.290013
1,0.24262,-0.43864,0.0844444,0.126645
1,0.284006,-0.443361,0.106104,0.159123
1,0.259134,-0.48508,0.154655,0.231938
1,0.276214,-0.372195,0.101176,0.151739
1,0.265118,-0.450108,0.14126,0.21185
1,0.251137,-0.415279,0.155556,0.2333
1,0.21101,-0.446581,0.487848,0.731643
1,0.254582,-0.457875,0.253514,0.380179
1,0.250565,-0.34769,0.0511869,0.0767662
1,0.245915,-0.362953,0.195755,0.293592
1,0.247667,-0.44034,0.272995,0.409417
1,0.197353,-0.31862,0.273608,0.410349
1,0.266607,-0.514582,0.141463,0.212152
1,0.252583,-0.395908,0.12976,0.194604
1,0.233297,-0.423874,0.309959,0.464852
1,0.198073,-0.45443,0.544536,0.816679
1,0.184534,-0.162005,0.0458987,0.068843
1,0.21033,-0.101461,-0.0180315,-0.0270456
1,0.244771,-0.503737,0.307146,0.460622
1,0.231108,-0.20977,0.015254,0.0228795
1,0.232798,-0.452273,0.3,0.449906
1,0.194169,-0.466716,0.430108,0.645046
1,0.243823,-0.266421,-0.0063322,-0.00949714
1,0.16532,-0.24142,0.243009,0.364478
1,0.281094,-0.37635,0.0520755,0.0780985
1,0.238852,-0.404719,0.191615,0.287375
1,0.286502,-0.56297,0.318701,0.477943
1,0.251298,-0.446897,0.125,0.187464
1,0.26869,-0.278156,0.15559,0.23334
1,0.266181,-0.347416,0.00607165,0.00910609
1,0.259717,-0.374461,0.0525832,0.0788658
1,0.258363,-0.349711,0.164592,0.246845
1,0.228299,-0.40641,0.277643,0.416392
1,0.195932,-0.365288,0.43508,0.652537
1,0.230246,-0.413191,0.275026,0.412467
1,0.279283,-0.455011,0.181927,0.272836
1,0.21505,-0.338099,0.280907,0.421281
1,0.300402,-0.497555,0.234247,0.351286
1,0.26149,-0.33223,0.108947,0.16339
1,0.246326,-0.498877,0.130886,0.196296
1,0.256446,-0.521907,0.240876,0.361241
1,0.255908,-0.526412,0.206043,0.308999
1,0.243867,-0.332104,0.169578,0.254321
1,0.288889,-0.478727,0.209375,0.314001
1,0.275,-0.404139,0.168599,0.252843
1,0.261254,-0.562014,0.122899,0.184321
1,0.261258,-0.377019,0.119699,0.179525
1,0.263665,-0.465292,0.150985,0.226442
1,0.231311,-0.429076,0.368736,0.553001
1,0.214198,-0.277941,0.273214,0.409742
1,0.295804,-0.583302,0.208451,0.312603
1,0.20789,-0.074359,-0.105129,-0.157681
1,0.315443,-0.577413,0.121896,0.18281
1,0.183589,-0.291917,0.160461,0.240659
1,0.248688,-0.456701,0.280338,0.420426
1,0.269231,-0.56687,0.329157,0.493616
1,0.255181,-0.378205,0.0795981,0.119374
1,0.302958,-0.528338,0.105338,0.157969
1,0.283794,-0.660751,0.269373,0.403966
1,0.23518,-0.457906,0.331756,0.497561
1,0.260208,-0.462694,0.237435,0.356091
1,0.261189,-0.47939,0.228057,0.34202
1,0.261616,-0.465975,0.125885,0.188791
1,0.260681,-0.273821,0.029423,0.0441261
1,0.206983,-0.481146,0.431572,0.647244
1,0.222671,-0.231986,0.0688299,0.103232
1,0.209993,-0.516418,0.322763,0.484058
1,0.240117,-0.594937,0.303918,0.455803
1,0.251332,-0.47449,0.129291,0.193908
1,0.159989,-0.401398,0.554097,0.831036
1,0.236696,-0.310919,0.217629,0.326388
1,0.276659,-0.56782,0.182047,0.273021
1,0.256273,-0.509317,0.238994,0.35841
1,0.21184,-0.441744,0.382836,0.574147
1,0.245353,-0.659819,0.314034,0.470965
1,0.260172,-0.280936,0.0674967,0.101229
1,0.22412,-0.443532,0.404946,0.607308
1,0.238586,-0.487199,0.21914,0.328643
1,0.280673,-0.465191,0.274443,0.411576
1,0.249901,-0.537465,0.204657,0.306917
1,0.268287,-0.396537,0.160272,0.240366
1,0.162579,-0.540271,0.472197,0.708186
1,0.254645,-0.492166,0.4356,0.653288
1,0.285244,-0.602575,0.135493,0.203204
1,0.212994,-0.417443,0.263086,0.394562
1,0.290019,-0.610825,0.0844302,0.126625
1,0.265996,-0.537051,0.284238,0.426265
1,0.25175,-0.253423,-0.00566426,-0.0084953
1,0.212551,-0.523523,0.133157,0.199698
1,0.243658,-0.444118,0.37823,0.567224
1,0.278526,-0.567604,0.209414,0.314058
1,0.270648,-0.600247,0.173848,0.260724
1,0.216934,-0.572937,0.498996,0.748344
1,0.189783,-0.500549,0.504964,0.75732
1,0.224927,-0.596403,0.517004,0.775358
1,0.279347,-0.543706,0.242764,0.364061
1,0.244699,-0.549308,0.232227,0.348259
1,0.2582,-0.495935,0.074939,0.112389
1,0.282279,-0.510597,0.123263,0.184853
1,0.303613,-0.577273,0.141104,0.211597
1,0.183803,-0.511786,0.407611,0.611296
1,0.236114,-0.537961,0.248019,0.371955
1,0.213593,-0.545257,0.339292,0.508844
1,0.256318,-0.533207,0.313614,0.470337
1,0.249095,-0.625749,0.206517,0.309713
1,0.231193,-0.490931,0.302474,0.453621
1,0.294858,-0.569253,0.200937,0.301335
1,0.289082,-0.452497,0.0604242,0.0906181
1,0.252799,-0.404242,0.178436,0.267603
1,0.288265,-0.264593,-0.0518569,-0.0777809
1,0.198521,-0.375,0.314068,0.471027
1,0.258025,-0.556682,0.437975,0.656823
1,0.253413,-0.250723,0.0673188,0.100964
1,0.219793,-0.432624,0.226879,0.34026
1,0.221283,-0.250224,0.091922,0.137862
1,0.229969,-0.223996,0.126437,0.189632
1,0.168157,-0.223347,0.185353,0.278001
1,0.25455,-0.347584,0.223475,0.335157
1,0.298919,-0.649174,0.122208,0.183284
1,0.241316,0.0586058,-0.0387931,-0.0581792
1,0.215819,-0.441585,0.0761743,0.114247
1,0.296565,-0.544806,0.181643,0.272398
1,0.251935,-0.384067,0.229379,0.344002
1,0.17642,-0.421835,0.109794,0.16467
1,0.239952,-0.32034,0.0848543,0.127261
1,0.249041,-0.336443,0.12672,0.190045
1,0.248509,-0.46979,0.24,0.359933
1,0.271502,-0.457462,0.212975,0.319394
1,0.258112,-0.518713,0.174137,0.261157
1,0.260252,-0.41901,0.255515,0.383196
1,0.222284,-0.431301,0.290177,0.435183
1,0.268639,-0.298669,0.0830966,0.124623
1,0.269552,-0.347985,0.109451,0.16414
1,0.234646,-0.483465,0.218673,0.327943
1,0.283281,-0.459502,0.135185,0.202731
1,0.241957,-0.45013,0.231499,0.347166
1,0.213176,-0.396814,0.382203,0.5732
1,0.236921,-0.436794,0.359161,0.538632
1,0.246584,-0.258309,0.0617608,0.0926261
1,0.282378,-0.363669,0.0418216,0.0627178
1,0.319657,-0.576831,0.138144,0.207174
1,0.272986,-0.508415,0.22485,0.337207
1,0.260297,-0.434343,0.254885,0.382242
1,0.261648,-0.436978,0.138937,0.20836
1,0.277717,-0.598982,0.0995261,0.149264
1,0.286346,-0.536344,0.141537,0.212261
1,0.273507,-0.532717,0.237494,0.356161
1,0.255278,-0.469482,0.115691,0.173504
1,0.246036,-0.372944,0.0877193,0.131557
1,0.289254,-0.493999,0.127443,0.191128
1,0.26848,-0.543913,0.235883,0.353745
1,0.286774,-0.540238,0.188446,0.282604
1,0.259735,-0.280152,0.0951374,0.142681
1,0.247683,-0.375434,0.205269,0.307847
1,0.245506,-0.481547,0.113409,0.170084
1,0.286198,-0.513678,0.159937,0.239843
1,0.213304,-0.0206591,-0.0312097,-0.0468085
1,0.245768,-0.468647,0.0966144,0.144892
1,0.232978,-0.45364,0.221436,0.332098
1,0.230981,-0.552688,0.368383,0.552473
1,0.26936,-0.334307,0.074251,0.111352
1,0.244796,-0.389428,0.285039,0.427475
1,0.25828,-0.379491,0.119028,0.178506
1,0.236111,-0.434783,0.273411,0.410031
1,0.19265,-0.516017,0.485244,0.727741
1,0.26502,-0.501351,0.187215,0.280769
1,0.229383,-0.488475,0.195673,0.293463
1,0.277364,-0.526281,0.229853,0.344711
1,0.233028,-0.560945,0.36277,0.544069
1,0.277778,-0.532241,0.196176,0.294203
1,0.293259,-0.606987,0.116418,0.174583
1,0.281117,-0.44805,0.193742,0.290555
1,0.275352,-0.538556,0.12566,0.188457
1,0.293364,-0.508267,0.267617,0.401344
1,0.272769,-0.55273,0.228143,0.342144
1,0.298615,-0.516442,0.143836,0.215707
1,0.264365,-0.52696,0.33966,0.509389
1,0.240773,-0.429613,0.229524,0.344232
1,0.27271,-0.53335,0.0981517,0.147204
1,0.221954,-0.541559,0.413861,0.620638
1,0.256863,-0.434411,0.242588,0.3638
1,0.157226,-0.601097,0.176584,0.264845
1,0.270599,-0.572849,0.280702,0.42095
1,0.21996,-0.270692,0.194298,0.291402
1,0.262474,-0.426573,0.223154,0.334664
1,0.192557,-0.592394,0.597934,0.896723
1,0.280817,-0.489691,0.197467,0.296142
1,0.262984,-0.34779,0.110454,0.165653
1,0.262883,-0.435043,0.17423,0.261292
1,0.233938,-0.411845,0.391501,0.58714
1,0.216292,-0.198176,0.0451045,0.0676475
1,0.223048,-0.262601,0.104045,0.156045
1,0.225598,-0.390954,0.00766962,0.0115027
1,0.295666,-0.591575,0.0949394,0.142379
1,0.25998,-0.304754,0.0514752,0.0772007
1,0.229612,-0.481236,0.3,0.44992
1,0.237198,-0.399074,0.258736,0.388032
1,0.311416,-0.573341,0.232839,0.349177
1,0.235529,-0.478261,0.227609,0.341343
1,0.241519,-0.604895,0.438729,0.657955
1,0.25943,-0.589009,0.0803289,0.120474
1,0.238303,-0.405405,0.279533,0.419227
1,0.222316,-0.345859,0.036833,0.0552401
1,0.269647,-0.605377,0.425212,0.637668
1,0.222919,-0.366337,0.197064,0.295542
1,0.235615,-0.490137,0.243775,0.365602
1,0.201312,-0.43527,0.415891,0.623739
1,0.27972,-0.629224,0.356577,0.534759
1,0.231831,-0.286901,0.0112211,0.0168289
1,0.288141,-0.522068,0.249518,0.374187
1,0.203859,-0.285542,0.203791,0.305627
1,0.224131,-0.427655,0.166188,0.249231
1,0.305371,-0.542222,0.260068,0.390028
1,0.289307,-0.521805,0.288681,0.432948
1,0.285498,-0.51845,0.152414,0.228581
1,0.274484,-0.485507,0.195531,0.293242
1,0.254075,-0.457534,0.133654,0.200444
1,0.283441,-0.470934,0.196759,0.295082
1,0.255483,-0.41172,0.16392,0.245827
1,0.171729,-0.392337,0.53683,0.805126
1,0.216027,-0.244388,0.0866322,0.12993
1,0.25066,-0.397472,0.257732,0.386521
1,0.237558,-0.390038,0.221604,0.332352
1,0.210764,-0.495241,0.58132,0.87184
1,0.238688,-0.395033,0.34079,0.51109
1,0.234794,-0.368037,0.280232,0.420281
1,0.242136,-0.472565,0.443654,0.665357
1,0.273421,-0.623221,0.0891555,0.133718
1,0.232746,-0.479516,0.320482,0.48064
1,0.256629,-0.574139,0.439414,0.658978
1,0.221171,-0.605723,0.48473,0.726952
1,0.257618,-0.584766,0.170984,0.25644
1,0.26583,-0.397129,0.161394,0.242042
1,0.23666,-0.458217,0.295956,0.443859
1,0.165841,-0.454967,0.555634,0.833304
1,0.289272,-0.523669,0.230126,0.345123
1,0.238685,-0.250754,0.0863525,0.129511
1,0.258887,-0.356572,0.142857,0.214241
1,0.261564,-0.546286,0.107849,0.161749
1,0.241346,-0.701397,0.43742,0.655992
1,0.236564,-0.381818,0.133268,0.19987
1,0.270218,-0.420959,0.0856746,0.12849
1,0.156643,-0.530612,0.70251,1.05357
1,0.269059,-0.507991,0.242074,0.363043
1,0.233868,-0.424992,0.334336,0.50141
1,0.238729,-0.409967,0.238095,0.357076
1,0.256282,-0.381701,0.159918,0.239835
1,0.283758,-0.502068,0.114178,0.17124
1,0.268047,-0.428571,0.0752547,0.112863
1,0.266774,-0.378265,0.0558082,0.083695
1,0.222022,-0.360104,0.261312,0.391899
1,0.264683,-0.456754,0.288518,0.432686
1,0.246367,-0.540714,0.34909,0.523533
1,0.133475,-0.526809,0.670661,1.00582
